"","docname","from","to","pre","keyword","post","pattern"
"1859","ikem_00905.txt",122,122,"rechtlich-institutionelle Stärkung des","Klimaschutzes","auf Bundesebene in","klimaschutz*"
"1860","ikem_00905.txt",133,133,"empfiehlt , die","Klimaschutzziele","der Bundesregierung in","klimaschutz*"
"1861","ikem_00905.txt",139,139,"in einem allgemeinen","Klimaschutzgesetz","( KSG )","klimaschutz*"
"1862","ikem_00905.txt",156,156,"Möglichkeiten für mehr","Klimaschutz","und hätte nicht","klimaschutz*"
"1863","ikem_00905.txt",176,176,"bundesgesetzliche Festlegung der","Klimaschutzziele","der Bundesregierung stünde","klimaschutz*"
"1864","ikem_00905.txt",205,205,"Rahmen eines operativen","Klimaschutzplanes","für die Bundesregierung","klimaschutz*"
"1865","ikem_00905.txt",233,233,"rechtlich-institutionellen Verankerung der","Klimaschutzziele","der Bundesregierung :","klimaschutz*"
"1866","ikem_01060.txt",709,709,"dem Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1867","ikem_00780.txt",30,30,"in den Bereichen","Klimaschutz","und Energie sowie","klimaschutz*"
"1868","ikem_00780.txt",45,45,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"1869","ikem_00780.txt",62,62,"in den Bereichen","Klimaschutz","und Energie sowie","klimaschutz*"
"1870","fff_de_00336.txt",673,673,"starkes Engagement für","Klimaschutz","zeigen wolle .","klimaschutz*"
"1871","ikem_01469.txt",32,32,", Verkehr und","Klimaschutz",") . Copyright","klimaschutz*"
"1872","ikem_00854.txt",7,7,"Empfehlungen für wirksamen","Klimaschutz","in Mecklenburg-Vorpommern Um","klimaschutz*"
"1873","ikem_00854.txt",17,17,"Moore für den","Klimaschutz","in Mecklenburg-Vorpommern (","klimaschutz*"
"1874","ikem_00854.txt",28,28,", sollte ein","Landes-Klimaschutzgesetz","erarbeitet werden ,","klimaschutz*"
"1875","ikem_00854.txt",64,64,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1876","ikem_00854.txt",102,102,"zur Erreichung der","Klimaschutzziele",". Mit ca","klimaschutz*"
"1877","ikem_00854.txt",163,163,"Sinne des Pariser","Klimaschutzabkommens","bis 2050 auf","klimaschutz*"
"1878","ikem_00854.txt",202,202,"die Erarbeitung eines","Landes-Klimaschutzgesetzes",", in dem","klimaschutz*"
"1879","ikem_00854.txt",207,207,"in dem das","Klimaschutzpotential","der Moore angemessen","klimaschutz*"
"1880","ikem_00854.txt",220,220,"der Chancen des","Moor-Klimaschutzes","in einem solchen","klimaschutz*"
"1881","ikem_00854.txt",244,244,"organische Böden im","Landes-Klimaschutzgesetz","festlegen ; die","klimaschutz*"
"1882","ikem_00854.txt",266,266,". - Verbindliche","Klimaschutz-Maßnahmen","Die Erarbeitung konkreter","klimaschutz*"
"1883","ikem_00854.txt",283,283,"vorschreiben , verbindliches","Moor-Klimaschutzprogramm","zur Umsetzung der","klimaschutz*"
"1884","ikem_00854.txt",350,350,"ein Erreichen der","Klimaschutzziele","im Sektor „","klimaschutz*"
"1885","ikem_00854.txt",369,369,"der Novelle des","Bundes-Klimaschutzgesetzes","wurden kürzlich erstmals","klimaschutz*"
"1886","ikem_00854.txt",387,387,"dringende Notwendigkeit ,","Moorklimaschutz","konkret und verbindlich","klimaschutz*"
"1887","fff_de_00244.txt",861,861,", Arten- und","Klimaschutz","zu starten .","klimaschutz*"
"1888","ikem_00532.txt",36,36,"Anschrift Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1889","ikem_00532.txt",102,102,"Schäfer-Stradowsky Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1890","fff_de_00199.txt",188,188,"passiert im Bereich","Klimaschutz","viel zu wenig","klimaschutz*"
"1891","fff_de_00199.txt",1177,1177,"Thema rund um","Klimaschutz","ganz oben auf","klimaschutz*"
"1892","fff_de_00199.txt",1880,1880,"das gemeinsame Ziel","Klimaschutz","auf die Straße","klimaschutz*"
"1893","fff_de_00199.txt",5117,5117,", die notwendigen","Klimaschutzmaßnahmen","zu blockieren .","klimaschutz*"
"1894","fff_de_00199.txt",5181,5181,"die sich für","Klimaschutz","engagieren , als","klimaschutz*"
"1895","fff_de_00199.txt",5269,5269,"radikalen Auswüchsen der","Klimaschutz-Bewegung","stören "" Gemäß","klimaschutz*"
"1896","fff_de_00490.txt",74,74,"einen Beitrag zum","Klimaschutz","leisten . Was","klimaschutz*"
"1897","fff_de_00490.txt",91,91,"zu wenig für","Klimaschutz","getan . Deshalb","klimaschutz*"
"1898","fff_de_00490.txt",148,148,"Autofreie Innenstadt -","Klimaschutzprogramm","zur Umsetzung der","klimaschutz*"
"1899","fff_de_00490.txt",164,164,"eines Amtes für","Klimaschutz","Bei allen Entscheidungen","klimaschutz*"
"1900","fff_de_00490.txt",235,235,"für wirklich für","Klimaschutz","einsetzt und wen","klimaschutz*"
"1901","fff_de_00417.txt",48,48,"wünschen sich mehr","Klimaschutz","in den Corona-Bekämpfungsmaßnahmen","klimaschutz*"
"1902","fff_de_00417.txt",149,149,"dass Massenproteste für","Klimaschutz",", gegen Dürre-Sommer","klimaschutz*"
"1903","fff_de_00417.txt",1087,1087,"den gesetzlich verankerten","Klimaschutzzielen","vereinbar und die","klimaschutz*"
"1904","fff_de_00417.txt",1656,1656,". Mehrheiten für","Klimaschutz","- auch in","klimaschutz*"
"1905","fff_de_00417.txt",1678,1678,"Lebensgrundlagen durch effektiven","Klimaschutz","zu erhalten ,","klimaschutz*"
"1906","fff_de_00417.txt",1697,1697,"es Mehrheiten für","Klimaschutz","gibt . So","klimaschutz*"
"1907","fff_de_00417.txt",1792,1792,"Sorgen , dass","derKlimaschutz","durch die Corona-Krise","klimaschutz*"
"1908","fff_de_00417.txt",2411,2411,"Dollar in ein","Klimaschutzprogramm","zu investieren .","klimaschutz*"
"1909","fff_de_00048.txt",34,34,"die Dringlichkeit des","Klimaschutzes","noch immer nicht","klimaschutz*"
"1910","fff_de_00048.txt",76,76,"höheres Engagement im","Klimaschutz","zugesichert wurde .","klimaschutz*"
"1911","fff_de_00048.txt",347,347,"zukunftsweisenden Haltung im","Klimaschutz","bewegen . Als","klimaschutz*"
"1912","ikem_00866.txt",26,26,"Das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1913","ikem_00866.txt",71,71,"den Wechselwirkungen zwischen","Klimaschutz",", Recht ,","klimaschutz*"
"1914","ikem_00866.txt",106,106,", Fragen des","Klimaschutzes","sowie die Zukunftsfähigkeit","klimaschutz*"
"1915","fff_de_00454.txt",1582,1582,"Thema Umwelt und","Klimaschutz","in Verbindung standen","klimaschutz*"
"1916","ikem_00469.txt",619,619,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1917","ikem_00469.txt",733,733,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1918","kr_00008.txt",370,370,"Sie ergänzt das","Klimaschutzgesetz","aus dem Jahr","klimaschutz*"
"1919","kr_00008.txt",406,406,", wegen mangelnder","Klimaschutzmaßnahmen","vor Gericht zu","klimaschutz*"
"1920","kr_00008.txt",423,423,", das mehr","Klimaschutz","fordert , ausgehebelt","klimaschutz*"
"1921","kr_00008.txt",550,550,"das mit dem","Klimaschutz","nicht so schnell","klimaschutz*"
"1922","kr_00008.txt",576,576,"Jahre lang den","Klimaschutz","schlicht verpennt haben","klimaschutz*"
"1923","fff_de_00013.txt",363,363,", sind weitreichende","Klimaschutzmaßnahmen","erforderlich . Doch","klimaschutz*"
"1924","fff_de_00013.txt",369,369,"Doch weder das","Klimaschutz-","noch das Kohleausstiegsgesetz","klimaschutz*"
"1925","fff_de_00013.txt",547,547,"öfteren zu engagierterem","Klimaschutz","auf . Nun","klimaschutz*"
"1926","fff_de_00013.txt",1843,1843,"CDU die den","Klimaschutz","behindert und versucht","klimaschutz*"
"1927","ikem_00386.txt",246,246,"in den Bereichen","Klimaschutz",", Energie und","klimaschutz*"
"1928","kr_00048.txt",204,204,""" echter ""","Klimaschutz","und Brandgefahr in","klimaschutz*"
"1929","kr_00048.txt",611,611,"Welt Arten- und","Klimaschutz",", zwei Seiten","klimaschutz*"
"1930","ikem_00031.txt",103,103,"ist es ,","Klimaschutzprojekte","in der ganzen","klimaschutz*"
"1931","ikem_00031.txt",128,128,"sich weltweit für","Klimaschutz","ein . Die","klimaschutz*"
"1932","ikem_00031.txt",142,142,", beim internationalen","Klimaschutz","voranzugehen . Insbesondere","klimaschutz*"
"1933","ikem_00031.txt",327,327,"Anforderungen an die","Klimaschutzprojekte","gibt , hält","klimaschutz*"
"1934","ikem_00031.txt",646,646,"auf das Pariser","Klimaschutzabkommen","machte Permien deutlich","klimaschutz*"
"1935","ikem_00031.txt",671,671,"Norddeutschland ist ""","Klimaschutz","ohne Berücksichtigung der","klimaschutz*"
"1936","ikem_00031.txt",823,823,"effektives Mittel zum","Klimaschutz","sind . Während","klimaschutz*"
"1937","ikem_00031.txt",949,949,"Entwicklungen bei der","Klimaschutzgesetzgebung",". Das geplante","klimaschutz*"
"1938","ikem_00031.txt",953,953,". Das geplante","Klimaschutzgesetz","betont die Bedeutung","klimaschutz*"
"1939","ikem_01555.txt",30,30,"den Wechselwirkungen zwischen","Klimaschutz",", Recht ,","klimaschutz*"
"1940","ikem_01555.txt",43,43,"für Energie- und","Klimaschutzprojekte",". Was als","klimaschutz*"
"1941","fff_de_00062.txt",254,254,"Vorreiter in Sachen","Klimaschutz","sei . Dieser","klimaschutz*"
"1942","fff_de_00388.txt",421,421,"Anliegen , dass","Klimaschutz","nicht auf den","klimaschutz*"
"1943","fff_de_00388.txt",1032,1032,"für Energie- und","Klimaschutz","bei der Stadt","klimaschutz*"
"1944","fff_de_00388.txt",1780,1780,"Freisinger Resolution zum","Klimaschutz","( vgl .","klimaschutz*"
"1945","fff_de_00388.txt",2163,2163,"Naturbasierte Ansätze für","Klimaschutz","und Anpassung an","klimaschutz*"
"1946","fff_de_00388.txt",2205,2205,"naturbasierter Ansätze zum","Klimaschutz","und zur Anpassung","klimaschutz*"
"1947","fff_de_00388.txt",2291,2291,"2019 ) :","http://klimaschutz-ostallgaeu.de/9438.html","[ 10 ]","klimaschutz*"
"1948","fff_de_00388.txt",2416,2416,", Arten- und","Klimaschutz","am Beispiel von","klimaschutz*"
"1949","fff_de_00388.txt",3677,3677,"Anliegen , dass","Klimaschutz","nicht auf den","klimaschutz*"
"1950","fff_de_00388.txt",4176,4176,"eine * n","Klimaschutzmanager","* in ein","klimaschutz*"
"1951","fff_de_00388.txt",4888,4888,"Naturbasierte Ansätze für","Klimaschutz","und Anpassung an","klimaschutz*"
"1952","fff_de_00388.txt",4915,4915,"naturbasierter Ansätze zum","Klimaschutz","und zur Anpassung","klimaschutz*"
"1953","fff_de_00388.txt",4940,4940,"2019 ) :","http://klimaschutz-ostallgaeu.de/9438.html","[ 7 ]","klimaschutz*"
"1954","fff_de_00463.txt",129,129,"Rückschritt in Sachen","Klimaschutz",". Durch das","klimaschutz*"
"1955","fff_de_00463.txt",201,201,"könnte sinnvoll in","Klimaschutz","investiert werden .","klimaschutz*"
"1956","fff_de_00463.txt",594,594,"nachhaltige und koordinierte","Klimaschutzmaßnahmen","ist . Aufgrund","klimaschutz*"
"1957","fff_de_00463.txt",683,683,"Gelegenheit nutzen ,","Klimaschutzmaßnahmen","als Teil von","klimaschutz*"
"1958","fff_de_00463.txt",700,700,"schnelle und effektive","Klimaschutzmaßnahmen","! 🛑 Erdöl-Pipelines","klimaschutz*"
"1959","fff_de_00463.txt",911,911,"dazu bewegen ,","Klimaschutz","zu priorisieren .","klimaschutz*"
"1960","fff_de_00378.txt",134,134,"Rahmen des Pariser","Klimaschutzabkommens","sind . Mit","klimaschutz*"
"1961","ikem_00890.txt",31,31,"der Energie- und","Klimaschutzpolitik","und vermittelt dieses","klimaschutz*"
"1962","ikem_01339.txt",28,28,", Verkehr und","Klimaschutz","( SenUVK )","klimaschutz*"
"1963","ikem_01339.txt",42,42,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1964","ikem_01339.txt",208,208,"mit Untersuchungen zu","Klimaschutzeffekten","sowie rechtlich-ökonomischen Rahmenbedingungen","klimaschutz*"
"1965","ikem_01339.txt",282,282,", Verkehr und","Klimaschutz","finanziert mit rund","klimaschutz*"
"1966","kr_00049.txt",32,32,"sollen vollständig dem","Klimaschutz","zugutekommen : Die","klimaschutz*"
"1967","kr_00049.txt",456,456,"Folge 32 Neues","Klimaschutzgesetz",", CDU /","klimaschutz*"
"1968","kr_00049.txt",498,498,"die Reform des","Klimaschutzgesetzes",", die Klimaschutz-Pläne","klimaschutz*"
"1969","kr_00049.txt",501,501,"Klimaschutzgesetzes , die","Klimaschutz-Pläne","der Union -","klimaschutz*"
"1970","kr_00057.txt",397,397,"stupid ? ""","Klimaschutz","durch Bodenschutz Wie","klimaschutz*"
"1971","kr_00057.txt",530,530,", bekommt ""","Klimaschutz","mit Biss ""","klimaschutz*"
"1972","ikem_01332.txt",774,774,"Auch in Sachen","Klimaschutz","bleibt er hinter","klimaschutz*"
"1973","ikem_01332.txt",811,811,"außerdem an unseren","Klimaschutzzielen","orientiert . }","klimaschutz*"
"1974","ikem_01332.txt",888,888,"Auch in Sachen","Klimaschutz","bleibt er hinter","klimaschutz*"
"1975","ikem_01332.txt",925,925,"außerdem an unseren","Klimaschutzzielen","orientiert . Unkostenbeiträge","klimaschutz*"
"1976","gerzero_00040.txt",99,99,"1,5-Grad-Grenze des Pariser","Klimaschutzabkommens","einzuhalten über den","klimaschutz*"
"1977","gerzero_00040.txt",148,148,"Unterstützung für mögliche","Klimaschutzmaßnahmen","? Wir stehen","klimaschutz*"
"1978","gerzero_00040.txt",199,199,"breiter Konsens für","Klimaschutz","in Politik und","klimaschutz*"
"1979","fff_de_00019.txt",53,53,"Ihre Entscheidungen zum","Klimaschutz","vom 20 .","klimaschutz*"
"1980","fff_de_00019.txt",108,108,"innen für wirksamen","Klimaschutz",". Weil Sie","klimaschutz*"
"1981","fff_de_00019.txt",234,234,", dass konsequenter","Klimaschutz","in diesem Land","klimaschutz*"
"1982","fff_de_00019.txt",255,255,"unsere Gesellschaft beim","Klimaschutz","deutlich weiter ist","klimaschutz*"
"1983","fff_de_00019.txt",365,365,"Ihrer Bundesregierung beim","Klimaschutz","nicht mehr gegeben","klimaschutz*"
"1984","fff_de_00019.txt",983,983,"wie sozial muss","Klimaschutz","sein , damit","klimaschutz*"
"1985","fff_de_00019.txt",1086,1086,"notwendig ? Obwohl","Klimaschutz","nicht spassbereit sein","klimaschutz*"
"1986","fff_de_00019.txt",1258,1258,"sich auch ohne","Klimaschutz","abkommen Ökologisch verhalten","klimaschutz*"
"1987","fff_de_00019.txt",1379,1379,"wahrscheinlich gar kein","Klimaschutzpaket","gegeben . Nur","klimaschutz*"
"1988","fff_de_00019.txt",1651,1651,"Ziele des Pariser","Klimaschutzabkommens","zu erreichen hat","klimaschutz*"
"1989","fff_de_00019.txt",2531,2531,", der mit","Klimaschutz","ernst machen möchte","klimaschutz*"
"1990","fff_de_00019.txt",4371,4371,"die Ziele des","Klimaschutz","sehr schnell erreichen","klimaschutz*"
"1991","fff_de_00019.txt",4435,4435,"Längeren Warten auf","Klimaschutzmaßnahmen","deutlich ansteigen werden","klimaschutz*"
"1992","fff_de_00019.txt",5974,5974,"Insgesamt wird die","Klimaschutzbewegung","von einer verkehrten","klimaschutz*"
"1993","fff_de_00019.txt",7570,7570,"zuviel für den","Klimaschutz","getan.hierbei handelt es","klimaschutz*"
"1994","fff_de_00019.txt",7582,7582,"der gesamten politischen","plattform.klimaschutz","kann meines Erachtens","klimaschutz*"
"1995","fff_de_00019.txt",8291,8291,"aus dem Pariser","Klimaschutzabkommen","einzuhalten , findet","klimaschutz*"
"1996","fff_de_00019.txt",8480,8480,"Einhaltung der Pariser","Klimaschutzziele","noch einmal aufschreiben","klimaschutz*"
"1997","fff_de_00019.txt",16945,16945,"schon weit vom","Klimaschutzkurs","abgekommen war …","klimaschutz*"
"1998","fff_de_00019.txt",17017,17017,"das Menschheitsthema „","Klimaschutz",""" zu lenken","klimaschutz*"
"1999","fff_de_00019.txt",17344,17344,"politischen Maßnahmen zum","Klimaschutz","auf die private","klimaschutz*"
"2000","fff_de_00019.txt",19031,19031,"ist : Die","Klimaschutzmaßnahmen","sind nur durchsetzbar","klimaschutz*"
"2001","fff_de_00019.txt",19172,19172,"ab , wenn","Klimaschutzmaßnahmen","NUR durch Verteuerungen","klimaschutz*"
"2002","fff_de_00019.txt",20114,20114,"bemüht , vernünftigen","Klimaschutz","zugunsten von höheren","klimaschutz*"
"2003","fff_de_00019.txt",20433,20433,"Politiker eine weitreichende","Klimaschutz-","Verordnung verabschieden .","klimaschutz*"
"2004","fff_de_00019.txt",20484,20484,". > Das","Klimaschutz","Programm der deutschen","klimaschutz*"
"2005","fff_de_00019.txt",20674,20674,"Maßnahme für wirksamen","Klimaschutz",". Weitere Infos","klimaschutz*"
"2006","fff_de_00019.txt",23611,23611,"ganz klar beim","Klimaschutz",", dem notfalls","klimaschutz*"
"2007","fff_de_00019.txt",26897,26897,"für dringend erforderlichen","Klimaschutz","gewesen . Greta","klimaschutz*"
"2008","kr_00039.txt",121,121,"Artensterbens Arten- und","Klimaschutz",", zwei Seiten","klimaschutz*"
"2009","kr_00039.txt",256,256,"Corona bremst den","Klimaschutz","in der Wirtschaft","klimaschutz*"
"2010","fff_de_00195.txt",1419,1419,"wurde das Handbuch","Klimaschutz","( https://handbuch-klimaschutz.de/ )","klimaschutz*"
"2011","fff_de_00195.txt",1421,1421,"Handbuch Klimaschutz (","https://handbuch-klimaschutz.de/",") vorgestellt .","klimaschutz*"
"2012","fff_de_00195.txt",3616,3616,"große Mehrheit für","Klimaschutz",". Das Problem","klimaschutz*"
"2013","fff_de_00195.txt",4332,4332,"entsprechende Maßnahmen im","Klimaschutz",". Nur die","klimaschutz*"
"2014","fff_de_00195.txt",4455,4455,"Wenn man also","Klimaschutz","wählen möchte ,","klimaschutz*"
"2015","fff_de_00195.txt",8410,8410,"auch hilfreich !","Klimaschutz","wird nur funktionieren","klimaschutz*"
"2016","fff_de_00195.txt",8448,8448,"effektive Maßnahmen zum","Klimaschutz","einbringt . Obgleich","klimaschutz*"
"2017","fff_de_00195.txt",8498,8498,"Fehlt es beim","Klimaschutz","am gesellschaftlichen Consense","klimaschutz*"
"2018","fff_de_00195.txt",8583,8583,"Ressourcennutzung mitbetrachtet :","https://www.umweltbundesamt.de/themen/klima-energie/klimaschutz-energiepolitik-in-deutschland/szenarien-konzepte-fuer-die-klimaschutz/rescue-wege-in-eine-ressourcenschonende#hintergrund","Laut dem Buch","klimaschutz*"
"2019","fff_de_00195.txt",11287,11287,"Handlungsbedarfs in Sachen","Klimaschutz","/ -wandel .","klimaschutz*"
"2020","fff_de_00195.txt",11354,11354,"Jahren Aktivitäten zum","Klimaschutz","im Mobilitätssektor zu","klimaschutz*"
"2021","fff_de_00195.txt",12031,12031,"herausstellen . Nur","Klimaschutz","als gemeinsames Ziel","klimaschutz*"
"2022","fff_de_00195.txt",12922,12922,"Energiewende bzw .","Klimaschutz","als Ingenieur befasst","klimaschutz*"
"2023","fff_de_00195.txt",12933,12933,"als so genannter","Klimaschutzmanager","eines Landkreises in","klimaschutz*"
"2024","fff_de_00195.txt",13208,13208,"wichtigen Argumenten zum","Klimaschutz",", auch das","klimaschutz*"
"2025","fff_de_00169.txt",1636,1636,", Naturschutz und","Klimaschutz","bzw . ein","klimaschutz*"
"2026","fff_de_00169.txt",1815,1815,", Artenschutz und","Klimaschutz","sind notwendig auch","klimaschutz*"
"2027","ikem_01402.txt",297,297,"Erreichung der ambitionierten","Klimaschutzziele","Deutschlands beitragen .","klimaschutz*"
"2028","fff_de_00453.txt",93,93,"innen für mehr","Klimaschutz","auf die Straßen","klimaschutz*"
"2029","fff_de_00453.txt",359,359,"Geld für den","Klimaschutz","in die Hand.Das","klimaschutz*"
"2030","fff_de_00187.txt",164,164,", um für","Klimaschutz","zu streiken .","klimaschutz*"
"2031","ikem_01100.txt",237,237,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"2032","fff_de_00495.txt",351,351,"wöchentlicher Beitrag zum","Klimaschutz","Um deinen persönlichen","klimaschutz*"
"2033","fff_de_00495.txt",357,357,"persönlichen Beitrag zum","Klimaschutz","zu verbessern ,","klimaschutz*"
